Date;Text;likes;retweets;replys
2022-03-28;heute abend 2250 uhr ist im ersten ein porträt über mich mit konfrontation von  zu sehen. einblicke in meine arbeit privates kindheit. dazu der alltag eines gesundheitsministers im modus der dauerkrise. kommentare willkommen. ;2978;251;2519
2022-03-28;habe heute das ukraine ankunftszentrum tegel mit eu gesundheitskommissarin stella kyriakides besucht. die ältere frau war schon 1941 in d evakuiert. jetzt mit 88 j erneut. der sohn war soldat in tschernobyl. die schicksale zeigen die sinnlose grausamkeit des krieges. ;2955;204;417
2022-03-27;das ist wirklich ein beeindruckendes team. ;3743;141;1449
2022-03-27;herzlichen glückwunsch an . eine sachorientierte starke kandidatin wurde gewählt. sie wird eine sehr gute ministerpräsidentin sein. auch in der coronapolitik hat sie immer eine sehr klare position vertreten.   ;1585;71;354
2022-03-27;die neue studie aus israel zeigt dass eine 4. impfung vier monate nach dem booster die wahrscheinlichkeit an omicron zu versterben schon für die über 60 jährigen sehr deutlich senkt. in deutschland nutzen viel zu wenige die 4. impfung. sie rettet leben ;4467;757;4635
2022-03-26;jetzt beginnt ein langer tag der pandemie vorbeugung. who generaldirektor   im berlin who intelligence hub. später treffen wir die führenden internationalen spezialisten für outbreak control. sarscov2 wird nicht die letzte pandemie sein ;2257;253;2306
2022-03-24;mit der wissenschaft werden pandemien bekämpft und krankheiten geheilt. wir brauchen mehr wissenschaft in der behandlung nicht weniger. die homöopathie hat keinen platz in der modernen medizin.  ;29834;2942;3664
2022-03-23;zunehmend werden die möglichkeiten des infektionsschutzgesetzes genutzt. auch die cdu hat dem vorschlag der spd regierten stadt zugestimmt. in der jetzigen zeit schaden parteipolitik und häme über gesetze die man anwenden statt beschimpfen sollte.   ;1690;158;1006
2022-03-23;sehr gutes zeit interview von  keine bezahlschranke. ich sehe die lage im herbst ähnlich. nachlassender und fehlender impfschutz sind das problem. daher brauchen wir me die impfpflicht. das ist aber eine politische entscheidung. ;2781;238;1861
2022-03-23;das ist langfristig sehr bedeutsam. mittlerweile hat china sowohl europa als auch die usa bei der top forschung überholt. zuerst war es mehr masse als klasse. jetzt ist die klasse unbestritten da. china wird immer mächtiger. auch in der forschung. ;1003;127;541
2022-03-23;was ist daran interessant? parteipolitik wird genutzt um in einer nationalen notlage und einem furchtbaren krieg vorübergehend vielleicht ein paar prozent bei umfragen zu gewinnen. solche machtspiele erfreuen journalisten und entsetzen die bürger. ;2891;205;456
2022-03-23;die debatte um den bundeshaushalt wieder zeigt klar dass wir schnellstens unabhängig von öl und gas werden müssen. wir waren zu lange abhängig vom geschäft mit diktatoren. ich hoffe dass weltweit diese erkenntnis folgt ohne blick zurück. putins verbrecherkrieg erzwingt sie.;3910;223;1232
2022-03-23;in regionen wie düren oder köln werden ops verschoben personal fehlt routineversorgung ist wegen sehr hoher coronainzidenzen gefährdet. dies sind eigentlich genau die bedingungen für die eine hotspot regelung gemacht wurde. gesetz sollte genutzt werden ;3604;487;3011
2022-03-22;bei den fallzahlen und der belastung der krankenhäuser ist der plan sachsen zum hotspot zu erklären richtig.  sollte den neuen rechtlichen rahmen des infektionsschutzgesetzes nutzen.  ;2376;232;1821
2022-03-21;im bmg war über viele monate auch verstärkung von bundeswehr und polizei im einsatz für die pandemiebekämpfung. sie wenden sich jetzt inländischen aufgaben in der versorgung von flüchtenden aus der ukraine zu. es war mir eine ehre ihnen danke zu sagen. ;3011;107;492
2022-03-20;liebe . hoffentlich schlenderst du bald wieder auf die bühne zurück. dein trockener humor ist therapie in diesen tagen. eine therapie die jetzt sehr fehlt. ;4578;95;409
2022-03-20;es gibt gar nichts zu feiern. aber die rechtsgrundlage für coronabeschränkungen ist drohende überlastung gesundheitssystem. daran kann ich nichts ändern. nicht die inzidenz allein. daher konnte ich nur hotspots durchsetzen. weil dort zuerst die überlastung auftreten wird. ;3865;365;3150
2022-03-19;abb. habe ich  gesehen. sie erklärt gut weshalb schnelltests bei omicron bei geimpften oft noch negativ sind obwohl schon symptome da sind. symptome zeigen immunantwort. oft erst 13 tage später explodiert viruslast. dann ist test  ab dann ansteckend ;3786;865;1179
2022-03-19;ältere menschen die jetzt noch nicht geboostert sind sollten das sofort tun. risiko trotz 2 impfungen intensivmedizinisch versorgt werden zu müssen ist bei hoher fallzahl jetzt nicht gering. nach 3. impfung sind auch ältere fast komplett geschützt.  ;2428;274;2534
2022-03-19;eine überzeugende und mutige rede zur impfpflicht im bundestag. ihr angriff auf die afd war weder polemisch noch unsachlich. hass dagegen ist zeichen von schwäche. ;10317;543;2867
2022-03-18;2 in hotspots braucht es hohe inzidenz und drohende also nicht erreichte überlastung der krankenhäuser. wenn omicron so weiter steigt kann das bald für ganze bundesländer gelten. ohne neues ifsg hätte es ab montag überhaupt keine massnahmen mehr gegeben. kommentare willkommen;1882;84;1064
2022-03-18;1 hier meine rede von heute zum infektionsschutzgesetz. ich weiss das viele mehr erhofft haben. aber rechtlich sind deutschlandweite schutzmassnahmen nur möglich wenn eine überlastung der krankenhäuser droht. daher habe ich das maximum ermöglicht volle massnahmen in hotspots ;3038;258;2321
2022-03-17;3 maske und 2g ohne drohende überlastung? machen weder gerichte noch fdp. mag man nicht mögen. aber so ist es. somit kämpfe ich um jede mögliche verbesserung der lage. lasse mich gerne kritisieren wo angemessen. aber mehr geht jetzt nicht das mögliche muss man sofort nutzen.;4362;222;1108
2022-03-17;2 natürlich ist das vorgelegte ifsg ein kompromiss in der el. aber es erlaubt masken abstände 2g hygienekonzepte. voraussetzung hohe inzidenz und drohende krankenhausbelastung. was wäre alternative gewesen? bundesweite regel? länder selbst nie gemacht.;3171;142;337
2022-03-17;1 ministerpräsidenten wüst und söder beklagen den wegfall der schutzmassnahmen. dabei hatten sie den wegfall aller massnahmen bei der letzten mpk ab montag selbst beschlossen. ohne das von mir vorgelegte gesetz wäre es ab montag genau dazu zu kommen. ;5842;544;1314
2022-03-16;hasserfüllte spaziergänger können in ihrer überforderten hilflosigkeit drohen und angreifen. zur lösung der probleme des klimawandels und zukünftiger pandemien leisten sie keinen beitrag. mich werden sie nicht von der arbeit abhalten. ;6343;413;2287
2022-03-16;lieber  wünsche dir gute besserung und volle genesung. niemand will sich ausdenken was jetzt die katastrophe wäre wenn es noch keine impfstoffe gäbe oder omikron die erste variante gewesen wäre. ;2183;174;1972
2022-03-15;spiegel autorin  ist leider longcovid erkrankt. besser kann man leider nicht beschreiben wie sich so ein leben anfühlt. der text ist äusserst lesenswert. ich werde darin zwar auch kritisiert aber die kritik ist fair. gute besserung! ;12067;1733;1704
2022-03-14;wenn 200 zusätzliche tote pro tag mit vorübergehenden minimalen begrenzungen der grundrechte wie masken oder testpflichten verhindert werden können müssen wir das tun. ich kämpfe auf jeden fall dafür. auch wenn sich das viele zu leicht vorstellen. ;7440;515;2963
2022-03-14;rekordzahl der infizierten. long covid gefahr für mehr menschen als je zuvor. 200 tote pro tag. bald könnten es viel mehr sein. und täglich drängelt die springer presse. das coronavirus ist es was nicht loslassen kann.  ;13717;1071;4675
2022-03-13;deutschland hat jetzt höchste corona inzidenz in europa. tendenz steigt viele tote. ungeimpfte sollten sich dringend impfen lassen. geimpfte sind jetzt oft unvorsichtig. sie wissen dass sie sich infizieren können aber meist nicht schwer erkranken. ungeimpfte jetzt schutzlos ;13286;2425;10072
2022-03-12;heute an der lagebesprechung des krisenstabs ukraineflüchtlinge im hbf berlin teilgenommen. viele anregungen der helfer polizei bahn drk ua mitgenommen. unten erzählt mir frau aus kiew dass ihr mann jetzt kämpft. habe allen zumindest gute medizinische versorgung zugesagt. ;2922;154;701
2022-03-12;2 damit kein flickenteppich entsteht könnten die länder sich auf eine gemeinsame anwendung des geplanten neuen ifsg verständigen. dabei helfe ich gerne. wir müssen schnell zusammen handeln.;2770;160;771
2022-03-12;1 zu viele denken pandemie sei vorbei weil omicron harmlos sei. das ist falsch. es sterben 200 menschen am tag tendenz steigt. daher kann es keinen freedom day geben. neues ifsg erlaubt ländern übergangslos schutzmassnahmen bei stark steigender fallzahl ;7248;832;4352
2022-03-10;die milden verläufe kosten 200300 menschen pro tag das leben. das wollen wir nicht. ;17579;1437;5501
2022-03-09;weniger fleisch brächte weniger tierquälerei weniger c02 weniger methan weniger hunger und bessere gesundheit. es spricht alles dafür. ich esse seit 35 jahren kein fleisch. ;13483;873;2980
2022-03-09;einmal mehr wollen anhänger der  und rechtsextreme mich entsorgen. der widerstand gegen eine gute coronapolitik und impfungen wird immer radikaler. aber es sind nur wenige und sie werden keinen einfluss haben. ;4749;294;2137
2022-03-09;. hat jetzt die booster impfung 3. impfung als vollständige impfung deklariert. jeder mit nur 2 impfungen ist nicht vollständig geschützt. auch für eine allgemeine impfpflicht sind 3 impfungen das ziel. schwere covid verläufe sind dann selten ;3573;439;2155
2022-03-08;niemand hört das gerne. aber es ist wichtig. diese gut gemachte uk studie zeigt verlust grauer hirnsubstanz nach relativ leichtem covid. auch andere viren beschädigen das gehirn. fast alle experten sehen bei infekt trotz impfung geringeres longcovid risiko ;7528;1455;2776
2022-03-08;derzeit gibt es grosses interesse bei ärztinnen und ärzten in ukraine zu helfen. in abstimmung mit dem auswärtigen amt und mir kann man sich  registrieren lassen. ich danke allen kolleginnen und kollegen für ihren mut. einsätze setzen lokale sicherheit voraus ;2555;284;301
2022-03-06;diese grafik zeigt was passiert wäre wenn omicron die erste variante gewesen wäre. ohne impfschutz wäre omicron eine katastrophe geworden. auch für ältere ungeimpfte ist omicron ein risiko. sie sollten sich impfen lassen. omicron ist nicht harmlos. pro tag sterben 200 menschen ;4437;645;2190
2022-03-06;die klitschko brüder verdienen respekt. in der not zeigt sich der charakter.  ;14022;839;1419
2022-03-05;. hat die paywall für leser in der ukraine deaktiviert. der schritt ist ein vorbild. der krieg wird auch mit falschinformationen geführt.;15794;1068;1897
2022-03-04;heute abend mache ich eine pause und spreche beim kölner treff über klimawandel und das buch was ich darüber geschrieben habe. wie ernst ist es wirklich? zur info wurde fertig vor berufung zum gesundheitsminister. kommentare willkommen ;1484;106;929
2022-03-04;die nachricht wir geben nie auf. weder gegen covid noch gegen putin. alles liebe dir k ;10945;498;757
2022-03-04;ich habe gerade veranlasst dass deutschland eine pauschale ausfuhrgenehmigung durch das bfarm vorbereitet. deutschland wird die versorgung mit arzneimitteln und hilfsmitteln für die menschen in der ukraine maximal unterstützen. ich danke allen helfern und spendern ;25445;1731;799
2022-03-03;ich kenne und schätze den österreichischen gesundheitsminister . es ist eine schande dass er durch drohungen aus dem amt gedrängt wurde. auch ich werde rund um die uhr bewacht und kenne diese belastung. respekt vor  leistung. er wird uns fehlen. ;4496;347;1631
2022-03-03;ich danke  für die extrem wertvolle und zuverlässige arbeit. ein beispiel für eine spontane hilfe guter wissenschaftler in einer notlage. ich habe  durchgängig genutzt. mein persönlicher dank auch an das ganze team. karl lauterbach ;4388;272;349
2022-03-02;was für eine schande. menschen mit charakter die den krieg erlebt haben wollen ihn anderen ersparen. diese alte frau weiss weshalb man keine zivilisten töten darf. ;24242;3632;1259
2022-03-01;die propaganda von lawrow findet keine zuhörer mehr. ein wichtiger schritt. verhandlungen ja propaganda nein. ;10715;600;1729
2022-02-27;wir demonstrieren für freiheit und demokratie und damit gegen den narzisstischen diktator putin. protestieren ist nicht alles. aber es gehört dazu. es zeigt unsere haltung. ;40135;1896;3909
2022-02-27;hier im bundestag bezeichnet  in seiner rede zu putins terrorkrieg gegen die ukraine die erneuerbare energie erstmals als freiheitsenergie. das ist korrekt. sie macht unabhängig von öl und gas aus ländern die uns jederzeit erpressen können.;32292;2246;1411
2022-02-27;lieber kollege . ich wünsche dir einen komplikationslosen und milden verlauf und schnelle genesung. das zeigt wie schnell sich auch diejenigen infizieren können die sehr vorsichtig sind. ;3852;137;1253
2022-02-24;mir tun besonders die kinder in der ukraine leid die in angst und panik einen solchen terror erleben müssen. der selbstgerechte narzisstische auftritt von putin grenzt für mich an das pathologische. ;13978;875;2532
2022-02-23;eine gute und wichtige recherche. dem müssen und werden wir nachgehen. betrug in testzentren ist mehr als ein ökonomischer schaden. das vertrauen in die tests wird beschädigt. das geht nicht. ;3065;219;1430
2022-02-21;. hat recht. wie so oft. ;4066;581;1337
